586,basegame,1.6,0.0
587,basegame,0.9,0.0
588,0,0.0,0.0
589,basegame,0.5,0.0
590,basegame,0.1,0.0
591,basegame,3.9,0.0
592,basegame,1.3,0.0
593,basegame,0.6,0.0
594,basegame,0.6,0.0
595,basegame,0.2,0.0
596,basegame,0.1,0.0
597,basegame,4.7,0.0
598,0,0.0,0.0
599,basegame,2.5,0.0
600,freegame_cosmic_break,0.0,1.5
601,0,0.0,0.0
602,basegame,6.2,0.0
603,basegame,1.5,0.0
604,basegame,0.8,0.0
605,basegame,0.8,0.0
606,basegame,1.0,0.0
607,basegame,1.5,0.0
608,basegame,3.0,0.0
609,0,0.0,0.0
610,basegame,0.3,0.0
611,0,0.0,0.0
612,freegame_cosmic_break,0.0,0.3
613,0,0.0,0.0
614,basegame,0.1,0.0
615,0,0.0,0.0
616,0,0.0,0.0
617,basegame,0.6,0.0
618,0,0.0,0.0
619,0,0.0,0.0
620,basegame,0.5,0.0
621,basegame,0.6,0.0
622,0,0.0,0.0
623,basegame,0.2,0.0
624,basegame,2.0,0.0
625,0,0.0,0.0
626,freegame_cosmic_break,0.0,0.7
627,0,0.0,0.0
628,basegame,1.2,0.0
629,basegame,2.0,0.0
630,basegame,0.6,0.0
631,basegame,1.5,0.0
632,basegame,0.4,0.0
633,basegame,0.5,0.0
634,freegame_cosmic_break,0.0,0.8
635,basegame,1.9,0.0
636,basegame,0.2,0.0
637,basegame,8.0,0.0
638,0,0.0,0.0
639,0,0.0,0.0
640,basegame,2.6,0.0
641,basegame,1.2,0.0
642,0,0.0,0.0
643,0,0.0,0.0
644,0,0.0,0.0
645,basegame,1.3,0.0
646,0,0.0,0.0
647,0,0.0,0.0
648,basegame,0.6,0.0
649,0,0.0,0.0
650,0,0.0,0.0
651,basegame,1.6,0.0
652,basegame,0.2,0.0
653,freegame_cosmic_break,0.0,4386.9
654,0,0.0,0.0
655,basegame,0.4,0.0
656,0,0.0,0.0
657,basegame,5.6,0.0
658,0,0.0,0.0
659,0,0.0,0.0
660,0,0.0,0.0
661,basegame,37.5,0.0
662,0,0.0,0.0
663,basegame,1.1,0.0
664,0,0.0,0.0
665,freegame_cosmic_break,0.0,1.0
666,0,0.0,0.0
667,0,0.0,0.0
668,0,0.0,0.0
669,0,0.0,0.0
670,0,0.0,0.0
671,basegame,1.9,0.0
672,0,0.0,0.0
673,0,0.0,0.0
674,0,0.0,0.0
675,basegame,0.3,0.0
676,basegame,0.1,0.0
677,0,0.0,0.0
678,basegame,0.2,0.0
679,basegame,0.1,0.0
680,basegame,1.1,0.0
681,basegame,0.5,0.0
682,0,0.0,0.0
683,freegame_cosmic_break,0.2,68.3
684,basegame,4.5,0.0
685,0,0.0,0.0
686,0,0.0,0.0
687,0,0.0,0.0
688,basegame,1.6,0.0
689,freegame_cosmic_break,0.0,9.5
690,basegame,0.8,0.0
691,0,0.0,0.0
692,basegame,1.0,0.0
693,basegame,0.2,0.0
694,0,0.0,0.0
695,basegame,0.3,0.0
696,basegame,0.5,0.0
697,basegame,0.8,0.0
698,0,0.0,0.0
699,basegame,2.5,0.0
700,basegame,1.0,0.0
701,basegame,1.0,0.0
702,basegame,0.2,0.0
703,basegame,0.1,0.0
704,0,0.0,0.0
705,basegame,4.1,0.0
706,basegame,3.0,0.0
707,basegame,0.1,0.0
708,0,0.0,0.0
709,0,0.0,0.0
710,0,0.0,0.0
711,0,0.0,0.0
712,0,0.0,0.0
713,0,0.0,0.0
714,0,0.0,0.0
715,basegame,0.8,0.0
716,basegame,3.5,0.0
